Title,Date,CNetID,Job Title,Department,Division,Affiliation,Faculty Member or Instructor?,Contact ID,Engagement Type,Which Workshop,Hear about Workshop,What Brings You In,Hear about Walk-Ins,Event Notes,Consultation Topic,How Did You Hear
9/22/2020 2:52:54 PM,9/22/20 9:52,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Practice run on using Zoom for proctoring,"[""Zoom""]",Been here before
9/22/2020 4:16:08 PM,9/22/20 11:16,vmoraga,Spanish Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Had question about embedding a survey into a canvas course. ,"[""Canvas"",""Zoom""]",Been here before
9/22/2020 4:30:56 PM,9/22/20 11:30,pwhi,"Herman C. Bernick Family Prof., Classics and the College",Classics,,Faculty/Instructor,FALSE,Thomas Keith,Email,,,,,Client needed advice/help with using various features of Zoom to host meetings for his classes and for the Franke Institute.,"[""Zoom""]",Been here before
9/22/2020 4:34:13 PM,9/22/20 11:34,milviarodriguez,,Soc Sci Coll Div,,,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Question about how to setup sections. ,"[""Canvas""]",Email
9/22/2020 4:50:06 PM,9/22/20 11:50,Ls28,David W. Johnson Professor of Economics,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,The students are seeing a mixed up calendar with different zoom recordings. ,"[""Canvas"",""Zoom""]",Website or Events Calendar
9/22/2020 7:44:19 PM,9/22/20 14:44,acoombs,,SSD-Administration,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,,"[""Assignments/Course Design"",""Canvas"",""Media development (2D and 3D graphics, computer animations, etc.)"",""Zoom""]",Email
9/22/2020 7:45:12 PM,9/22/20 14:45,ericabudina,,Pritzker Inst for Molecular Engineering,,,FALSE,Dale Mertes,Email,,,,,,"[""Assignments/Course Design"",""Canvas"",""Media development (2D and 3D graphics, computer animations, etc.)""]",Website or Events Calendar
9/23/2020 4:06:17 PM,9/23/20 11:06,aaz,Associate Professor of Accounting and William Ladany Faculty S,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Mohammad Ahmed,Email,,,,,Student was having problem with login with SSO. worked with faculty and student to trouble shoot issue. ,"[""Poll Everywhere""]",Email
9/23/2020 5:43:21 PM,9/23/20 12:43,aea,"Lecturer, Program on the Global Environment",Soc Sci Coll Div,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Client had various questions about Zoom and scheduling office hours in Canvas.,"[""Canvas"",""Zoom""]",Been here before
9/23/2020 9:42:22 PM,9/23/20 16:42,cbenert,Lecturer in German,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,OCR question,"[""Hypothesis""]",Been here before
9/24/2020 2:10:08 PM,9/24/20 9:10,julieedwards,,UChicago Student Wellness,,,FALSE,Cheryl Walker,Scheduled consultation,,,,,Testing how students see course/section invite,"[""Org creation"",""Canvas""]",Service now Ticket
9/24/2020 6:43:09 PM,9/24/20 13:43,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,"Photo and scanning settings for student submissions to help lower file size and load times in Canvas Teaching App. Notes App, Photo App, and Scanner submissions.   
","[""Assignments/Course Design"",""Canvas"",""Media development (2D and 3D graphics, computer animations, etc.)""]",Been here before
9/24/2020 6:46:02 PM,9/24/20 13:46,jdignam,Prof.,Public Health Sciences,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Cloud recording vs. local recording clarification for Zoom and Canvas,"[""Canvas"",""Zoom""]",Website or Events Calendar
9/24/2020 6:48:10 PM,9/24/20 13:48,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Dale Mertes,Virtual walk-in,,,,,Student submissions on Canvas Teacher App clarification.  Meng was not seeing individual submissions.  ,"[""Assignments/Course Design"",""Canvas""]",Been here before
9/24/2020 6:49:52 PM,9/24/20 13:49,pdwaggoner,,Programs Administration,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Setting up dual screen for presenting pdf with video.,"[""Panopto""]",Website or Events Calendar
9/24/2020 7:39:38 PM,9/24/20 14:39,hksmith,Harper Schmidt Fellow,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Scheduled consultation,,,,,Consultation on the use of Slack as an engagement tool. Coincide with VOH. ,"[""Slack""]",Been here before
9/24/2020 8:46:03 PM,9/24/20 15:46,vmoraga,Spanish Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Virtual walk-in,,,,,How to embed google form in Canvas. ,"[""Canvas""]",Been here before
9/24/2020 11:28:07 PM,9/24/20 18:28,mets,Associate Prof.,Mol Gen/Cell Bio,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Zoom isn't displaying in Canvas. ,"[""Zoom""]",Been here before
9/25/2020 2:33:26 AM,9/24/20 21:33,lmvdhout,Spanish Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Instructor doesn't know how to enable PE-Canvas integration. Found guide on www and copied MA. ,"[""Poll Everywhere""]",Been here before
9/25/2020 5:48:38 AM,9/25/20 0:48,janetsedlar,Spanish Lang. Program Co-Dir. and Sr. Lect.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Questions about blueprint,"[""Canvas""]",Been here before
9/25/2020 5:49:49 AM,9/25/20 0:49,ls28,David W. Johnson Professor of Economics,Bus-Instruction And Research,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,"follow up on his VOH, Canvas slow in sending course invitation","[""Canvas""]",Been here before
9/25/2020 4:00:33 PM,9/25/20 11:00,kbutler1,Secretary IV,Anesthesia & Critical Care,,,FALSE,Thomas Keith,Email,,,,,Client needed help being added to a Canvas site as a co-teacher.,"[""Canvas""]",From a colleague
9/25/2020 4:20:47 PM,9/25/20 11:20,icajkova,Spanish Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,"Spanish course site. helping the instructors coordinate, they are supposed to be using blueprint courses. ","[""Canvas""]",Been here before
9/25/2020 5:43:57 PM,9/25/20 12:43,agirons,Catalan Lang. Program Dir. and Sr. Lect.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Possible to use H5P with WordPress? ,"[""Course blog""]",Been here before
9/25/2020 6:13:24 PM,9/25/20 13:13,sgzesh,Senior Lecturer,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,concerned about the integration with Canvas. She created all her appointments through the web and not through canvas.,"[""Canvas"",""Zoom""]",Been here before
9/25/2020 6:15:12 PM,9/25/20 13:15,aea,"Lecturer, Program on the Global Environment",Soc Sci Coll Div,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,how to get here video to be sis by side with her ppt.,"[""Zoom""]",Website or Events Calendar
9/25/2020 6:16:52 PM,9/25/20 13:16,abbot,Associate Professor,Geophysical Sciences,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,No fixed time recurrence question. ,"[""Zoom""]",Been here before
9/25/2020 7:00:11 PM,9/25/20 14:00,vmoraga,Spanish Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Data collection question,"[""Google Form""]",Been here before
9/28/2020 3:16:42 PM,9/28/20 10:16,mminha,Professor,Anesthesia & Critical Care,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client needed help planning quizzes for his Canvas course.,"[""Assignments/Course Design"",""Canvas""]",From a colleague
9/28/2020 3:20:34 PM,9/28/20 10:20,joungbumlee,,Humanities Divisional Administration,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,"Nervous about the setup for Zoom in Canvas.  Walked him through how to view as a student.  Advised him to send the link to his students and alert them that the Zoom time and class time are different.
","[""Canvas"",""Zoom""]",Website or Events Calendar
9/28/2020 3:21:36 PM,9/28/20 10:21,vbova,Administrative Assistant,Economics,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,Questions about setting up Zoom in Canvas as co-host,"[""Zoom""]",Website or Events Calendar
9/28/2020 4:27:05 PM,9/28/20 11:27,dbrudney,Prof.,Philosophy,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,Walked him through breakout rooms and setting up Zoom meeting (side note .... he was waiting on someone to send him the zoom link for his class that starts tomorrow),"[""Canvas"",""Zoom""]",Website or Events Calendar
9/28/2020 4:52:23 PM,9/28/20 11:52,shivar,Assistant Instructional Professor,Hum Coll Div,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,"Client was looking for a tool that would allow students to compile a lexicon of German terms with collaborative real-time editing. I introduced her to Canvas Collaborations, and she was very pleased with it.","[""Assignments/Course Design"",""Collaborative Tools"",""Course blog""]",Email
9/28/2020 5:28:21 PM,9/28/20 12:28,vmoraga,Spanish Asst. Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,,"[""Canvas"",""Poll Everywhere""]",Been here before
9/28/2020 5:29:14 PM,9/28/20 12:29,icajkova,Spanish Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Blueprint course questions. ,"[""Canvas""]",Been here before
9/28/2020 5:41:53 PM,9/28/20 12:41,milviarodriguez,,Soc Sci Coll Div,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,"need pbpl 29800 split, has canvas ticket in with Laquanda Jones
","[""Canvas""]",Website or Events Calendar
9/28/2020 6:31:49 PM,9/28/20 13:31,acoombs,,SSD-Administration,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,how to enable the Zoom link,"[""Canvas""]",Website or Events Calendar
9/28/2020 6:33:56 PM,9/28/20 13:33,wiegmann,"Robert W. Reneker Distinguished Service Prof. Dept. Physics, J",Physics,,Faculty/Instructor,FALSE,Cheryl Walker,Virtual walk-in,,,,,"He wanted everything!  iPad tutorial, Zoom tutorial, Canvas tutorial (spent 28 minutes with him!)
","[""iPad configurations for annotations"",""Canvas"",""Zoom""]",Website or Events Calendar
9/28/2020 7:30:07 PM,9/28/20 14:30,acoombs,,SSD-Administration,,Faculty/Instructor,FALSE,Dale Mertes,Email,,,,,Trouble locating meeting links via Canvas/Zoom,"[""Canvas"",""Zoom""]",Website or Events Calendar
9/29/2020 2:37:05 PM,9/29/20 9:37,allisoncasimere,,Shared Services,,,FALSE,Cheryl Walker,Email,,,,,Students are having problems getting into the course.  She was not using the enrollment link,"[""Canvas""]",Been here before
9/29/2020 3:23:56 PM,9/29/20 10:23,neilbrenner,Professor,Sociology,,Faculty/Instructor,FALSE,Thomas Keith,Scheduled consultation,,,,,Client needed help mastering the Office Hours Scheduler tool in Canvas.,"[""Canvas""]",ServiceNow referral
9/29/2020 4:20:39 PM,9/29/20 11:20,vbova,Administrative Assistant,Economics,,,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Need help with some canvas questions and how to create sections. ,"[""Canvas""]",IT Services 
9/29/2020 4:47:07 PM,9/29/20 11:47,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Questions about pages and discussions. ,"[""Canvas""]",Been here before
9/29/2020 4:54:32 PM,9/29/20 11:54,jmalamy,Associate Prof.,Mol Gen/Cell Bio,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,breakout rooms and polls. ,"[""Poll Everywhere"",""Zoom""]",Website or Events Calendar
9/29/2020 5:17:47 PM,9/29/20 12:17,sgzesh,Senior Lecturer,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Mohammad Ahmed,Virtual walk-in,,,,,Client had a bunch of questions about how to upload assignments and set up assignments settings. ,"[""Canvas""]",Been here before
9/29/2020 5:23:51 PM,9/29/20 12:23,kbowman1,Associate Director,Special Programs,,,FALSE,Cheryl Walker,Email,,,,,Created 10 courses for Office of special Programs,"[""Create Term courses"",""Canvas""]",Email
9/29/2020 7:24:13 PM,9/29/20 14:24,millerpb,Learning Technology Specialist,BSD - Pritzker School of Medicine,,,FALSE,Cecilia Lo,Email,,,,,How to randomize question order. ,"[""Canvas""]",Been here before
9/29/2020 7:41:06 PM,9/29/20 14:41,mcprosse,"Research Database Specialist, OCHRE Data Service",Humanities Divisional Administration,,,FALSE,Cecilia Lo,Email,,,,,"Ask why his student can't log in to university Google account, punt to service desk.","[""Google Account""]",Been here before
9/29/2020 8:33:09 PM,9/29/20 15:33,icajkova,Spanish Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,How to get rid of events copied from copied courses. ,"[""Canvas""]",Been here before
9/29/2020 9:32:39 PM,9/29/20 16:32,price,Professor,Biochem/Mol Bio,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,webcam set up for Zoom. ,"[""Zoom""]",Been here before
9/30/2020 4:17:15 PM,9/30/20 11:17,rhbahng,,East Asian Languages & Civilizations,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Client needed help constructing a page on UChicago Wiki.,"[""UChicago Wiki""]",Email
9/30/2020 4:55:52 PM,9/30/20 11:55,jsnyder,Professor Emeritus of Art History and the College,Art History,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Client needed help with the Canvas-Zoom integration. Problem was solved with valuable assistance from Bridget Madden.,"[""Canvas"",""Zoom""]",From a colleague
9/30/2020 5:26:52 PM,9/30/20 12:26,sgzesh,Senior Lecturer,Soc Sci Coll Div,,Faculty/Instructor,FALSE,Thomas Keith,Virtual walk-in,,,,,Client was wondering whether there's a designated COVID-safe space where students who don't have Wi-Fi at home can go to get Wi-Fi for classes; CPS apparently has this.,"[""Wi-Fi access for student""]",Been here before
9/30/2020 5:55:02 PM,9/30/20 12:55,mqazi,"Assistant Director, Executive Education",Bus-Executive Education,,,FALSE,Thomas Keith,Virtual walk-in,,,,,"Help with details of setting up a ""town-hall"" style webinar","[""Zoom""]",Been here before
9/30/2020 7:08:56 PM,9/30/20 14:08,lmvdhout,Spanish Instructional Prof.,Hum Coll Div,,Faculty/Instructor,FALSE,Cecilia Lo,Email,,,,,Course blog link troubleshooting. CampusPress renamed the link from Course Blog to Course Site. Instructor erroneously used the old link. ,"[""Course blog""]",Been here before
10/1/2020 4:08:12 PM,10/1/20 11:08,wiegmann,"Robert W. Reneker Distinguished Service Prof. Dept. Physics, J",Physics,,,FALSE,Cheryl Walker,Scheduled consultation,,,,,"iPad and Mac , how to use iPad and pencil in Zoom","[""Canvas"",""Zoom""]",Email
10/1/2020 4:51:33 PM,10/1/20 11:51,vmoraga,Spanish Asst. Instructional Prof.,Hum Coll Div,,,FALSE,Cecilia Lo,Email,,,,,Client thinks Zoom updates upsets her internet connection. Directed her to restart computer then call Service Desk. ,"[""Zoom""]",Been here before
10/1/2020 5:29:49 PM,10/1/20 12:29,sziesler,Senior Lect.,Mathematics,,,FALSE,Cecilia Lo,Email,,,,,Hypothesis doesn't pass submission or doesn't pass correct submission to Canvas. Investigating ,"[""Canvas"",""Hypothesis""]",Been here before
10/1/2020 6:18:50 PM,10/1/20 13:18,janetsedlar,Spanish Lang. Program Co-Dir. and Sr. Lect.,Hum Coll Div,,,FALSE,Cecilia Lo,Email,,,,,SPAN 20400 course blog request. User has imported past quarter course blog link to Blueprint site. ,"[""Canvas"",""Course blog""]",Been here before
10/1/2020 7:44:38 PM,10/1/20 14:44,herak,Dickson Instructor,Mathematics,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,Had OneNote enabled advised to remove the nav link and just embed the Note link in the Canvas course.,"[""OneNote"",""Canvas""]",Website or Events Calendar
10/1/2020 7:52:34 PM,10/1/20 14:52,npmarwel,,School Soc Svce Admin,,,FALSE,Cheryl Walker,Virtual walk-in,,,,,"How to make edits in Panopto
","[""Panopto""]",Website or Events Calendar
10/1/2020 8:02:58 PM,10/1/20 15:02,journey ,,Soc Sci Coll Div,,,FALSE,Dale Mertes,Virtual walk-in,,,,,"Demonstration of Breakout room and different set ups
Zoom meeting link testing","[""Canvas"",""Zoom""]",Website or Events Calendar
10/1/2020 8:04:25 PM,10/1/20 15:04,mengli,Associate Instructional Professor in Chinese Language,East Asian Languages & Civilizations,,,FALSE,Dale Mertes,Virtual walk-in,,,,,Panopto/Grade Book - Student grade at zero,"[""Canvas"",""Panopto""]",Been here before
10/1/2020 8:05:34 PM,10/1/20 15:05,vmoraga,Spanish Asst. Instructional Prof.,Hum Coll Div,,,FALSE,Cecilia Lo,Virtual walk-in,,,,,"Questions about a number of different things--Canvas, Hypothesis, and Zoom. ","[""Canvas"",""Hypothesis"",""Zoom""]",Been here before
10/1/2020 8:08:28 PM,10/1/20 15:08,ascholten,Digital Collections Manager,Art History Visual Resource Center,,,FALSE,Dale Mertes,Virtual walk-in,,,,,Student Groups and Group Assignments,"[""Canvas""]",Website or Events Calendar
10/1/2020 8:27:11 PM,10/1/20 15:27,sgzesh,Senior Lecturer,Soc Sci Coll Div,,,FALSE,Dale Mertes,Virtual walk-in,,,,,Breakout rooms,"[""Zoom""]",Been here before
10/1/2020 8:29:17 PM,10/1/20 15:29,lucasmation,,Harris Sch Pub Policy,,,FALSE,Dale Mertes,Virtual walk-in,,,,,"Host a meeting, leave and join another?
Can TA's import external zoom video into Canvas?
Reoccurring meeting video automatically uploaded?","[""Canvas"",""Zoom""]",Website or Events Calendar
10/1/2020 8:40:51 PM,10/1/20 15:40,rhbahng,,East Asian Languages & Civilizations,,,FALSE,Thomas Keith,Scheduled consultation,,,,,Help with putting images on UChicago Wiki,"[""UChicago Wiki""]",Been here before
